0   7.71664   0.051369    0.260773  7.1843  	Dead: 0
1   5.48096   0.0444007   0.225399  5.08293 	Dead: 0
2   5.37842   0.0378828   0.192311  4.91721 	Dead: 0
3   5.39304   0.0457232   0.232112  4.91721 	Dead: 0
4   5.36301   0.0434986   0.220819  4.91721 	Dead: 0
5   5.34412   0.0453748   0.230344  4.91721 	Dead: 0
6   5.35955   0.0492149   0.249838  4.91721 	Dead: 0
7   5.36021   0.046919    0.238183  4.91721 	Dead: 0
8   5.3599    0.0511737   0.259782  4.91721 	Dead: 0
9   5.34306   0.0460616   0.23383   4.91721 	Dead: 0
10  5.33289   0.0489367   0.248426  4.91721 	Dead: 0
11  5.35553   0.0538686   0.273462  4.91721 	Dead: 0
12  5.32657   0.0457177   0.232084  4.91721 	Dead: 0
13  5.3323    0.0513912   0.260886  4.91721 	Dead: 0
14  5.3338    0.0520626   0.264294  4.91721 	Dead: 0
15  5.31926   0.049302    0.25028   4.91721 	Dead: 0
16  5.3337    0.050451    0.256113  4.88824 	Dead: 0
17  5.3306    0.0519045   0.263491  4.88824 	Dead: 0
18  5.33225   0.0516955   0.26243   4.88824 	Dead: 0
19  5.34351   0.0536376   0.27229   4.88696 	Dead: 0
20  5.32513   0.055892    0.283734  4.85138 	Dead: 0
21  5.30833   0.054831    0.278348  4.85138 	Dead: 0
22  5.2825    0.0498391   0.253006  4.85138 	Dead: 0
23  5.29778   0.0576162   0.292487  4.85138 	Dead: 0
24  5.25517   0.0483893   0.245647  4.82475 	Dead: 0
25  5.23988   0.050045    0.254052  4.82475 	Dead: 0
26  5.27032   0.0541735   0.27501   4.74209 	Dead: 0
27  5.25973   0.0504526   0.256121  4.74209 	Dead: 0
28  5.23429   0.0488158   0.247812  4.74209 	Dead: 0
29  5.2351    0.0511715   0.259771  4.74209 	Dead: 0
30  5.19849   0.0479981   0.243661  4.74209 	Dead: 0
31  5.22158   0.0510023   0.258911  4.74209 	Dead: 0
32  5.22088   0.0513612   0.260733  4.74209 	Dead: 0
33  5.19957   0.0469078   0.238126  4.74209 	Dead: 0
34  5.23267   0.0547896   0.278138  4.74209 	Dead: 0
35  5.22955   0.0565083   0.286863  4.74209 	Dead: 0
36  5.22999   0.0530348   0.26923   4.74209 	Dead: 0
37  5.19886   0.0494049   0.250802  4.74209 	Dead: 0
38  5.16898   0.050924    0.258514  4.67175 	Dead: 0
39  5.1399    0.0526672   0.267363  4.67175 	Dead: 0
40  5.1446    0.049661    0.252102  4.67175 	Dead: 0
41  5.12763   0.0495444   0.251511  4.64223 	Dead: 0
42  5.07701   0.0470895   0.239048  4.64223 	Dead: 0
43  5.09054   0.0520186   0.264071  4.64223 	Dead: 0
44  5.11072   0.0513722   0.260789  4.64223 	Dead: 0
45  5.05384   0.051107    0.259443  4.64223 	Dead: 0
46  5.07712   0.0515923   0.261907  4.64223 	Dead: 0
47  5.07697   0.0483274   0.245332  4.64223 	Dead: 0
48  5.06305   0.0522621   0.265307  4.64223 	Dead: 0
49  5.1069    0.0561866   0.285229  4.64223 	Dead: 0
50  5.07702   0.0542521   0.275409  4.64223 	Dead: 0
51  5.063     0.0530356   0.269234  4.64223 	Dead: 0
52  5.08584   0.0512957   0.260401  4.64223 	Dead: 0
53  5.06004   0.0518581   0.263256  4.64223 	Dead: 0
54  5.06996   0.0525743   0.266892  4.62147 	Dead: 0
55  5.0595    0.0480146   0.243745  4.62147 	Dead: 0
56  5.05963   0.0510305   0.259055  4.62147 	Dead: 0
57  5.06212   0.0502888   0.255289  4.62147 	Dead: 0
58  5.04042   0.0491098   0.249304  4.62147 	Dead: 0
59  5.06034   0.0505208   0.256467  4.62147 	Dead: 0
60  4.9755    0.0514583   0.261227  4.62112 	Dead: 0
61  4.9417    0.0507174   0.257465  4.55052 	Dead: 0
62  4.91546   0.050033    0.253991  4.49202 	Dead: 0
63  4.81995   0.042697    0.21675   4.4583  	Dead: 0
64  4.60007   0.0384811   0.195348  4.276   	Dead: 0
65  4.56703   0.0397116   0.201594  4.24337 	Dead: 0
66  4.56307   0.0405755   0.20598   4.24337 	Dead: 0
67  4.5456    0.0411409   0.20885   4.24337 	Dead: 0
68  4.57719   0.0438803   0.222757  4.24337 	Dead: 0
69  4.52906   0.040713    0.206678  4.20321 	Dead: 0
70  4.55828   0.0406325   0.20627   4.20321 	Dead: 0
71  4.52909   0.0408149   0.207195  4.20321 	Dead: 0
72  4.52887   0.0437339   0.222014  4.18803 	Dead: 0
73  4.52603   0.0506641   0.257194  4.16498 	Dead: 0
74  4.53373   0.0434474   0.220559  4.16498 	Dead: 0
75  4.51926   0.0473544   0.240393  4.16498 	Dead: 0
76  4.53556   0.049394    0.250747  4.16498 	Dead: 0
77  4.51584   0.0466887   0.237013  4.16472 	Dead: 0
78  4.50593   0.0461153   0.234103  4.16472 	Dead: 0
79  4.48193   0.0434652   0.220649  4.16472 	Dead: 0
80  4.49923   0.041778    0.212085  4.16472 	Dead: 0
81  4.50356   0.0458463   0.232737  4.16472 	Dead: 0
82  4.50797   0.045024    0.228563  4.16472 	Dead: 0
83  4.53301   0.0507668   0.257716  4.16472 	Dead: 0
84  4.48269   0.0421102   0.213771  4.07492 	Dead: 0
85  4.50109   0.0467905   0.237531  4.07492 	Dead: 0
86  4.50076   0.0469536   0.238358  4.07492 	Dead: 0
87  4.48927   0.0460389   0.233715  4.07492 	Dead: 0
88  4.48007   0.0450513   0.228702  4.07492 	Dead: 0
89  4.47608   0.0431674   0.219138  4.07492 	Dead: 0
90  4.52626   0.0519299   0.263621  4.07492 	Dead: 0
91  4.4929    0.0488669   0.248071  4.07492 	Dead: 0
92  4.50193   0.0445049   0.225927  4.07492 	Dead: 0
93  4.47322   0.0424337   0.215413  4.07492 	Dead: 0
94  4.47742   0.0458606   0.23281   4.07492 	Dead: 0
95  4.44958   0.0433274   0.21995   4.07492 	Dead: 0
