0   6.944     0.0865096   0.439163  8.2     
1   11.27     0.226895    1.15182   13.2    
2   11.396    0.258045    1.30996   13.2    
3   11.388    0.246152    1.24958   13.8    
4   11.516    0.238228    1.20936   13.8    
5   11.482    0.26866     1.36385   13.8    
6   11.532    0.274497    1.39348   13.8    
7   11.574    0.323667    1.64308   13.8    
8   11.708    0.28657     1.45476   14.2    
9   11.588    0.303275    1.53956   15.2    
10  11.598    0.336266    1.70704   15.2    
11  11.762    0.303166    1.53901   15.2    
12  11.652    0.348645    1.76989   15.2    
13  11.88     0.333183    1.69139   15.2    
14  11.82     0.33682     1.70985   15.2    
15  11.594    0.352137    1.78761   15.2    
16  11.736    0.357102    1.81282   15.2    
17  11.786    0.31828     1.61574   15.2    
18  11.684    0.391413    1.98699   15.2    
19  11.826    0.340949    1.73082   15.2    
20  11.934    0.314196    1.59501   15.2    
21  11.832    0.324388    1.64675   15.2    
22  11.824    0.333335    1.69217   15.2    
23  12.1      0.315451    1.60137   15.2    
24  12.034    0.353791    1.79601   15.2    
25  12.008    0.349903    1.77627   15.2    
26  12.072    0.30763     1.56167   15.2    
27  11.99     0.348144    1.76734   15.2    
28  11.924    0.323481    1.64214   15.2    
29  12.016    0.314622    1.59717   15.2    
30  11.928    0.328988    1.67009   15.2    
31  11.758    0.375551    1.90647   15.2    
32  11.972    0.341875    1.73552   15.2    
33  11.89     0.325804    1.65393   15.2    
34  11.858    0.340887    1.7305    15.2    
35  11.808    0.347901    1.76611   15.2    
36  11.944    0.33795     1.71559   15.2    
37  11.906    0.353457    1.79431   15.2    
38  11.954    0.333641    1.69372   15.2    
39  12.05     0.302791    1.53711   15.2    
40  11.958    0.34433     1.74798   15.2    
41  12.054    0.311008    1.57882   15.2    
42  11.894    0.32038     1.6264    15.2    
43  11.842    0.346308    1.75802   15.2    
44  12.044    0.311194    1.57977   15.2    
45  12.056    0.314691    1.59752   15.2    
46  11.912    0.330297    1.67674   15.2    
47  11.964    0.307774    1.5624    15.2    
48  11.822    0.341824    1.73526   15.2    
49  11.818    0.352958    1.79178   15.2    
50  11.882    0.346164    1.75729   15.2    
51  11.93     0.34859     1.7696    15.2    
52  11.96     0.338452    1.71814   15.2    
53  11.958    0.325276    1.65125   15.2    
54  12.038    0.342676    1.73959   15.2    
55  11.802    0.345329    1.75305   15.2    
56  11.986    0.344554    1.74912   15.2    
57  11.884    0.354103    1.79759   15.2    
58  12.028    0.320019    1.62457   15.2    
59  11.992    0.312902    1.58844   15.2    
60  12.098    0.330399    1.67726   15.2    
61  12.026    0.373785    1.8975    15.2    
62  12.088    0.33538     1.70254   15.2    
63  12.034    0.341967    1.73599   15.2    
64  12.088    0.34157     1.73397   15.2    
65  11.9      0.373612    1.89663   15.2    
66  12.022    0.335314    1.70221   15.2    
67  12.036    0.321392    1.63153   15.2    
68  11.74     0.379302    1.92551   15.2    
69  11.936    0.344627    1.74949   15.2    
70  11.66     0.409904    2.08087   15.2    
71  11.858    0.347158    1.76234   15.2    
72  11.864    0.360649    1.83082   15.2    
73  11.87     0.323893    1.64423   15.2    
74  11.92     0.331969    1.68523   15.2    
75  11.902    0.368213    1.86922   15.2    
76  12.08     0.320018    1.62456   15.2    
77  12.054    0.338903    1.72043   15.2    
78  11.87     0.344559    1.74914   15.2    
79  11.908    0.384299    1.95088   15.2    
80  12.112    0.31322     1.59005   15.2    
81  12.092    0.323512    1.6423    15.2    
82  12.116    0.310775    1.57764   15.2    
83  11.84     0.369287    1.87467   15.2    
84  11.856    0.367141    1.86378   15.2    
85  12.134    0.340329    1.72767   15.2    
86  11.926    0.363468    1.84514   15.2    
87  11.968    0.365897    1.85746   15.2    
88  12.072    0.328232    1.66626   15.2    
89  12.1      0.353986    1.797     15.2    
90  11.982    0.316854    1.6085    15.2    
91  11.964    0.334131    1.6962    15.2    
92  12.13     0.358165    1.81821   15.2    
93  12.076    0.317866    1.61364   15.2    
94  12.062    0.345788    1.75538   15.2    
95  11.952    0.369124    1.87385   15.2    
96  12.12     0.312708    1.58745   15.2    
97  11.9      0.355997    1.80721   15.2    
98  11.948    0.336917    1.71035   15.2    
99  12.132    0.308974    1.56849   15.2    
100 12.02     0.359209    1.82351   15.2    
