########################
Run # 0
########################
p0: 1    Mating Event #: 0
p0: 1    Mating Event #: 4000
p0: 1    Mating Event #: 8000
p0: 1    Mating Event #: 12000
p0: 1    Mating Event #: 16000
p0: 1    Mating Event #: 20000
p0: 1    Mating Event #: 24000
p0: 1    Mating Event #: 28000
p0: 1    Mating Event #: 32000
p0: 1    Mating Event #: 36000
########################
Run # 1
########################
p0: 1    Mating Event #: 0
p0: 1    Mating Event #: 4000
p0: 1    Mating Event #: 8000
p0: 1    Mating Event #: 12000
p0: 1    Mating Event #: 16000
p0: 1    Mating Event #: 20000
p0: 1    Mating Event #: 24000
p0: 1    Mating Event #: 28000
p0: 1    Mating Event #: 32000
p0: 1    Mating Event #: 36000
########################
Run # 2
########################
p0: 46    Mating Event #: 0
p0: 46    Mating Event #: 4000
p0: 46    Mating Event #: 8000
p0: 46    Mating Event #: 12000
p0: 46    Mating Event #: 16000
p0: 46    Mating Event #: 20000
p0: 46    Mating Event #: 24000
p0: 46    Mating Event #: 28000
p0: 46    Mating Event #: 32000
p0: 46    Mating Event #: 36000
########################
Run # 3
########################
p0: 46    Mating Event #: 0
p0: 46    Mating Event #: 4000
p0: 46    Mating Event #: 8000
p0: 46    Mating Event #: 12000
p0: 28    Mating Event #: 16000
p0: 28    Mating Event #: 20000
p0: 28    Mating Event #: 24000
p0: 28    Mating Event #: 28000
p0: 28    Mating Event #: 32000
p0: 28    Mating Event #: 36000
########################
Run # 4
########################
p0: 1    Mating Event #: 0
p0: 1    Mating Event #: 4000
p0: 1    Mating Event #: 8000
p0: 1    Mating Event #: 12000
p0: 1    Mating Event #: 16000
p0: 1    Mating Event #: 20000
p0: 1    Mating Event #: 24000
p0: 1    Mating Event #: 28000
p0: 1    Mating Event #: 32000
p0: 1    Mating Event #: 36000
########################
Run # 5
########################
p0: 46    Mating Event #: 0
p0: 46    Mating Event #: 4000
p0: 46    Mating Event #: 8000
p0: 46    Mating Event #: 12000
p0: 46    Mating Event #: 16000
p0: 46    Mating Event #: 20000
p0: 46    Mating Event #: 24000
p0: 46    Mating Event #: 28000
p0: 46    Mating Event #: 32000
p0: 46    Mating Event #: 36000
########################
Run # 6
########################
p0: 1    Mating Event #: 0
p0: 1    Mating Event #: 4000
p0: 1    Mating Event #: 8000
p0: 1    Mating Event #: 12000
p0: 1    Mating Event #: 16000
p0: 1    Mating Event #: 20000
p0: 1    Mating Event #: 24000
p0: 1    Mating Event #: 28000
p0: 1    Mating Event #: 32000
p0: 1    Mating Event #: 36000
########################
Run # 7
########################
p0: 46    Mating Event #: 0
p0: 46    Mating Event #: 4000
p0: 46    Mating Event #: 8000
p0: 46    Mating Event #: 12000
p0: 46    Mating Event #: 16000
p0: 46    Mating Event #: 20000
p0: 46    Mating Event #: 24000
p0: 46    Mating Event #: 28000
p0: 46    Mating Event #: 32000
p0: 46    Mating Event #: 36000
########################
Run # 8
########################
p0: 46    Mating Event #: 0
p0: 46    Mating Event #: 4000
p0: 46    Mating Event #: 8000
p0: 46    Mating Event #: 12000
p0: 46    Mating Event #: 16000
p0: 46    Mating Event #: 20000
p0: 46    Mating Event #: 24000
p0: 46    Mating Event #: 28000
p0: 46    Mating Event #: 32000
p0: 46    Mating Event #: 36000
########################
Run # 9
########################
p0: 46    Mating Event #: 0
p0: 46    Mating Event #: 4000
p0: 46    Mating Event #: 8000
p0: 46    Mating Event #: 12000
p0: 46    Mating Event #: 16000
p0: 46    Mating Event #: 20000
p0: 46    Mating Event #: 24000
