0   7.65      0.0881615   0.447549  8.6     
1   11.346    0.182836    0.928162  13      
2   11.448    0.205254    1.04197   13      
3   11.382    0.243762    1.23745   13.2    
4   11.638    0.206429    1.04793   13.2    
5   11.606    0.21875     1.11048   13.4    
6   11.61     0.215023    1.09156   13.4    
7   11.498    0.238249    1.20946   13.4    
8   11.57     0.260284    1.32133   13.4    
9   11.572    0.247673    1.25731   13.8    
10  11.57     0.27411     1.39151   13.8    
11  11.712    0.271089    1.37617   13.8    
12  11.582    0.27449     1.39344   13.8    
13  11.724    0.269219    1.36668   13.8    
14  11.736    0.241573    1.22634   13.8    
15  11.696    0.286736    1.4556    13.8    
16  11.9      0.24455     1.24145   14      
17  11.918    0.277974    1.41113   15.2    
18  11.866    0.274601    1.394     15.2    
19  11.956    0.261605    1.32803   15.2    
20  12.028    0.26068     1.32334   15.2    
21  11.848    0.310922    1.57838   15.2    
22  11.92     0.309916    1.57328   15.2    
23  11.876    0.293916    1.49205   15.2    
24  11.912    0.304322    1.54488   15.2    
25  12.036    0.290335    1.47387   15.2    
26  12.034    0.290958    1.47704   15.2    
27  12.19     0.259568    1.31769   15.2    
28  11.946    0.283818    1.44079   15.2    
29  12.05     0.28027     1.42278   15.2    
30  12.06     0.303872    1.5426    15.2    
31  11.934    0.302415    1.5352    15.2    
32  12.07     0.299077    1.51826   15.2    
33  11.996    0.293874    1.49184   15.2    
34  12.052    0.294856    1.49683   15.2    
35  12.212    0.275716    1.39966   15.2    
36  12.006    0.291725    1.48093   15.2    
37  11.952    0.329864    1.67454   15.2    
38  11.96     0.288706    1.46561   15.2    
39  12.014    0.30222     1.53421   15.2    
40  12.058    0.293732    1.49112   15.2    
41  12.06     0.280553    1.42422   15.2    
42  11.866    0.312959    1.58872   15.2    
43  12.064    0.281182    1.42741   15.2    
44  11.986    0.313514    1.59154   15.2    
45  12.092    0.268853    1.36482   15.2    
46  12.16     0.277186    1.40712   15.2    
47  12.054    0.27952     1.41897   15.2    
48  11.956    0.270071    1.37101   15.2    
49  11.976    0.267281    1.35684   15.2    
50  12.036    0.274337    1.39266   15.2    
51  12.068    0.273761    1.38974   15.2    
52  12.066    0.274431    1.39314   15.2    
53  12.028    0.302208    1.53415   15.2    
54  12.09     0.293472    1.4898    15.2    
55  12.016    0.30178     1.53197   15.2    
56  12.104    0.300945    1.52774   15.2    
57  12.124    0.307592    1.56148   15.2    
58  12.198    0.287709    1.46055   15.2    
59  12.066    0.298697    1.51633   15.2    
60  12.066    0.282898    1.43612   15.2    
61  12.094    0.287491    1.45944   15.2    
62  12.046    0.263984    1.34011   15.2    
63  12.082    0.277527    1.40886   15.2    
64  12.038    0.30044     1.52517   15.2    
65  12.088    0.271718    1.37937   15.2    
66  12.154    0.25373     1.28805   15.2    
67  11.96     0.298382    1.51473   15.2    
68  11.886    0.328597    1.66811   15.2    
69  12.148    0.26602     1.35044   15.2    
70  12.056    0.298022    1.5129    15.2    
71  12.08     0.275444    1.39828   15.2    
72  11.984    0.29528     1.49898   15.2    
73  12.068    0.29709     1.50817   15.2    
74  12.11     0.298766    1.51667   15.2    
75  11.924    0.308096    1.56404   15.2    
76  12.016    0.307183    1.55941   15.2    
77  12.188    0.268124    1.36112   15.2    
78  12.136    0.265451    1.34755   15.2    
79  11.908    0.295109    1.49811   15.2    
80  11.93     0.327515    1.66262   15.2    
81  12.184    0.289279    1.46852   15.2    
82  12.144    0.290639    1.47542   15.2    
83  12.156    0.295538    1.50029   15.2    
84  11.978    0.350522    1.77941   15.2    
85  12.258    0.274502    1.3935    15.2    
86  12.128    0.29226     1.48365   15.2    
87  12.094    0.304176    1.54414   15.2    
88  12.114    0.30437     1.54512   15.2    
89  12.218    0.282516    1.43418   15.2    
90  12.204    0.311862    1.58316   15.2    
91  12.056    0.323111    1.64026   15.2    
92  12.146    0.307848    1.56278   15.2    
93  12.068    0.312321    1.58549   15.2    
94  12.274    0.303061    1.53848   15.2    
95  11.998    0.331805    1.6844    15.2    
96  12.042    0.331375    1.68221   15.2    
97  12.258    0.32187     1.63396   15.2    
98  12.314    0.313365    1.59079   15.2    
99  12.358    0.29177     1.48116   15.2    
100 12.044    0.339028    1.72106   15.2    
