########################
Run # 0
########################
p0: 2    Mating Event #: 0
p0: 2    Mating Event #: 6000
p0: 2    Mating Event #: 12000
p0: 2    Mating Event #: 18000
p0: 2    Mating Event #: 24000
p0: 2    Mating Event #: 30000
p0: 2    Mating Event #: 36000
p0: 2    Mating Event #: 42000
p0: 2    Mating Event #: 48000
p0: 2    Mating Event #: 54000
########################
Run # 1
########################
p0: 2    Mating Event #: 0
p0: 75    Mating Event #: 6000
p0: 75    Mating Event #: 12000
p0: 75    Mating Event #: 18000
p0: 103    Mating Event #: 24000
p0: 57    Mating Event #: 30000
p0: 103    Mating Event #: 36000
p0: 75    Mating Event #: 42000
p0: 75    Mating Event #: 48000
p0: 75    Mating Event #: 54000
########################
Run # 2
########################
p0: 2    Mating Event #: 0
p0: 2    Mating Event #: 6000
p0: 2    Mating Event #: 12000
p0: 2    Mating Event #: 18000
p0: 2    Mating Event #: 24000
p0: 2    Mating Event #: 30000
p0: 2    Mating Event #: 36000
p0: 2    Mating Event #: 42000
p0: 2    Mating Event #: 48000
p0: 2    Mating Event #: 54000
########################
Run # 3
########################
p0: 92    Mating Event #: 0
p0: 90    Mating Event #: 6000
p0: 90    Mating Event #: 12000
p0: 90    Mating Event #: 18000
p0: 90    Mating Event #: 24000
p0: 90    Mating Event #: 30000
p0: 90    Mating Event #: 36000
p0: 90    Mating Event #: 42000
p0: 90    Mating Event #: 48000
p0: 90    Mating Event #: 54000
########################
Run # 4
########################
p0: 1    Mating Event #: 0
p0: 19    Mating Event #: 6000
p0: 19    Mating Event #: 12000
p0: 19    Mating Event #: 18000
p0: 19    Mating Event #: 24000
p0: 19    Mating Event #: 30000
p0: 19    Mating Event #: 36000
p0: 19    Mating Event #: 42000
p0: 19    Mating Event #: 48000
p0: 19    Mating Event #: 54000
########################
Run # 5
########################
p0: 1    Mating Event #: 0
p0: 1    Mating Event #: 6000
p0: 1    Mating Event #: 12000
p0: 1    Mating Event #: 18000
p0: 1    Mating Event #: 24000
p0: 1    Mating Event #: 30000
p0: 1    Mating Event #: 36000
p0: 1    Mating Event #: 42000
p0: 1    Mating Event #: 48000
p0: 1    Mating Event #: 54000
########################
Run # 6
########################
p0: 1    Mating Event #: 0
p0: 1    Mating Event #: 6000
p0: 1    Mating Event #: 12000
p0: 1    Mating Event #: 18000
p0: 1    Mating Event #: 24000
p0: 1    Mating Event #: 30000
p0: 1    Mating Event #: 36000
p0: 1    Mating Event #: 42000
p0: 1    Mating Event #: 48000
p0: 1    Mating Event #: 54000
########################
Run # 7
########################
p0: 2    Mating Event #: 0
p0: 2    Mating Event #: 6000
p0: 2    Mating Event #: 12000
p0: 2    Mating Event #: 18000
p0: 2    Mating Event #: 24000
p0: 2    Mating Event #: 30000
p0: 2    Mating Event #: 36000
p0: 2    Mating Event #: 42000
p0: 2    Mating Event #: 48000
p0: 2    Mating Event #: 54000
########################
Run # 8
########################
p0: 2    Mating Event #: 0
p0: 2    Mating Event #: 6000
p0: 2    Mating Event #: 12000
p0: 2    Mating Event #: 18000
p0: 2    Mating Event #: 24000
p0: 2    Mating Event #: 30000
p0: 2    Mating Event #: 36000
p0: 2    Mating Event #: 42000
p0: 2    Mating Event #: 48000
p0: 2    Mating Event #: 54000
########################
Run # 9
########################
p0: 2    Mating Event #: 0
p0: 103    Mating Event #: 6000
p0: 103    Mating Event #: 12000
p0: 103    Mating Event #: 18000
p0: 103    Mating Event #: 24000
p0: 103    Mating Event #: 30000
p0: 89    Mating Event #: 36000
p0: 89    Mating Event #: 42000
p0: 89    Mating Event #: 48000
p0: 89    Mating Event #: 54000
########################
Run # 10
########################
p0: 1    Mating Event #: 0
p0: 1    Mating Event #: 6000
p0: 1    Mating Event #: 12000
p0: 1    Mating Event #: 18000
p0: 1    Mating Event #: 24000
p0: 45    Mating Event #: 30000
p0: 45    Mating Event #: 36000
p0: 45    Mating Event #: 42000
p0: 45    Mating Event #: 48000
p0: 45    Mating Event #: 54000
########################
Run # 11
########################
p0: 1    Mating Event #: 0
p0: 1    Mating Event #: 6000
p0: 1    Mating Event #: 12000
p0: 1    Mating Event #: 18000
p0: 1    Mating Event #: 24000
p0: 1    Mating Event #: 30000
p0: 1    Mating Event #: 36000
p0: 1    Mating Event #: 42000
p0: 1    Mating Event #: 48000
p0: 1    Mating Event #: 54000
########################
Run # 12
########################
p0: 2    Mating Event #: 0
p0: 103    Mating Event #: 6000
p0: 103    Mating Event #: 12000
p0: 103    Mating Event #: 18000
p0: 103    Mating Event #: 24000
p0: 103    Mating Event #: 30000
p0: 103    Mating Event #: 36000
p0: 103    Mating Event #: 42000
p0: 103    Mating Event #: 48000
p0: 103    Mating Event #: 54000
########################
Run # 13
########################
p0: 1    Mating Event #: 0
p0: 1    Mating Event #: 6000
p0: 1    Mating Event #: 12000
p0: 1    Mating Event #: 18000
