0.252803	0.014212	0.00873305	0.213817	0.00210407	0.226711	0.222787	0.00789468	0.0509382
0.00564563	0.00163256	0.0132752	0.00318104	0.027216	0.017681	0.811454	0.0213773	0.0985377
0.271317	0.00411444	0.0132766	0.0128729	0.0311075	0.0446431	0.567476	0.00683584	0.0483564
0.00439325	0.0419336	0.00816023	0.014857	0.0134719	0.314086	0.505433	0.0366049	0.0610597
0.00894393	0.000178769	0.323268	0.0182953	0.00196552	0.0127864	0.496811	0.024949	0.112802
0.492493	0.0061366	0.0119631	0.0516803	0.00828679	0.00524339	0.284642	0.012744	0.126811
0.0196686	0.0794912	0.723837	0.000071832	0.048072	0.0174576	0.0392522	0.00376541	0.0683843
0.00835445	0.0158823	0.0323233	0.0172197	0.00209989	0.0045974	0.470239	0.377503	0.0717804
