7.288     0.0863731   0.43847   8.8     
8.626     0.138694    0.704077  10.2    
8.732     0.152405    0.773677  10.2    
8.84      0.139514    0.708237  10.8    
8.862     0.144616    0.734136  10.8    
9.054     0.160697    0.815772  10.8    
9.174     0.173228    0.879388  11      
9.018     0.176551    0.896257  11      
9.114     0.174087    0.883744  11      
9.114     0.189702    0.963018  11      
9.35      0.175783    0.892356  11      
9.232     0.177395    0.900542  11      
9.282     0.188869    0.958789  11.8    
9.356     0.191439    0.971835  11.8    
9.276     0.191699    0.973152  11.8    
9.312     0.18313     0.929654  11.8    
9.356     0.194576    0.987757  11.8    
9.222     0.203262    1.03185   11.8    
9.32      0.212162    1.07703   11.8    
9.274     0.19625     0.996255  11.8    
9.29      0.209169    1.06184   11.8    
9.416     0.212723    1.07988   11.8    
9.41      0.209762    1.06485   11.8    
9.388     0.209646    1.06426   11.8    
9.364     0.214228    1.08752   11.8    
9.35      0.195276    0.991312  11.8    
9.38      0.203537    1.03325   11.8    
9.378     0.208166    1.05675   11.8    
9.646     0.19579     0.993924  11.8    
9.862     0.186271    0.945598  11.8    
9.934     0.170738    0.866743  11.8    
9.892     0.186664    0.947595  11.8    
9.992     0.19276     0.978538  12      
9.988     0.192429    0.97686   12      
9.936     0.207193    1.05181   12      
10.014    0.205038    1.04087   12      
9.946     0.201263    1.02171   12      
10.01     0.208946    1.06071   12      
10.084    0.182779    0.927871  12.2    
9.976     0.204737    1.03934   12.2    
10.172    0.201969    1.02529   12.2    
10.048    0.207735    1.05456   12.2    
10.128    0.200851    1.01962   12.2    
10.188    0.213025    1.08141   13.4    
9.97      0.217963    1.10648   13.4    
10.078    0.223067    1.13239   13.4    
10.118    0.20833     1.05758   13.4    
10.058    0.219306    1.1133    13.4    
10.12     0.204032    1.03576   13.4    
10.154    0.209427    1.06315   13.4    
10.134    0.209442    1.06322   13.4    
10.174    0.209708    1.06458   13.4    
10.154    0.216998    1.10158   13.4    
10.054    0.224659    1.14048   13.4    
10.042    0.21306     1.08159   13.4    
10.134    0.219289    1.11321   13.4    
10.152    0.20915     1.06174   13.4    
10.072    0.217331    1.10328   13.4    
10.142    0.206324    1.04739   13.4    
10.056    0.230203    1.16862   13.4    
10.232    0.207106    1.05137   13.4    
10.154    0.218139    1.10738   13.4    
10.11     0.215312    1.09302   13.4    
10.19     0.222194    1.12796   13.4    
10.196    0.21765     1.10489   13.4    
10.12     0.224738    1.14088   13.4    
10.102    0.212855    1.08055   13.4    
10.11     0.227714    1.15598   13.4    
10.132    0.213709    1.08489   13.4    
10.092    0.222616    1.1301    13.4    
10.18     0.216615    1.09964   13.4    
10.15     0.220371    1.1187    13.4    
10.016    0.22513     1.14287   13.4    
10.252    0.211107    1.07168   13.4    
10.03     0.21917     1.11261   13.4    
10.348    0.19993     1.01494   13.4    
10.084    0.224405    1.13919   13.4    
10.206    0.207909    1.05544   13.4    
10.18     0.207015    1.0509    13.4    
10.164    0.207978    1.0558    13.4    
10.29     0.203527    1.0332    13.4    
10.182    0.222803    1.13105   13.4    
10.24     0.21978     1.11571   13.4    
10.248    0.230879    1.17205   13.4    
10.15     0.219665    1.11512   13.4    
10.212    0.206739    1.0495    13.4    
10.27     0.199133    1.01089   13.4    
10.25     0.199133    1.01089   13.4    
10.156    0.216692    1.10003   13.4    
10.36     0.206       1.04575   13.4    
10.148    0.216838    1.10077   13.4    
10.216    0.218411    1.10876   13.4    
10.17     0.216534    1.09923   13.4    
10.134    0.228033    1.1576    13.4    
10.146    0.219416    1.11386   13.4    
10.238    0.202251    1.02672   13.4    
10.164    0.206179    1.04666   13.4    
10.12     0.210767    1.06995   13.4    
10.18     0.212637    1.07944   13.4    
10.068    0.216164    1.09735   13.4    
10.186    0.215951    1.09627   13.4    
