5.48908   0.0890943   0.452284  4.55692 	Dead: 0
4.40019   0.0839013   0.425922  3.79502 	Dead: 0
4.25744   0.0910186   0.462053  3.76951 	Dead: 0
4.2505    0.0984784   0.499922  3.76951 	Dead: 0
4.16542   0.0888355   0.450971  3.64742 	Dead: 0
4.1216    0.0831926   0.422325  3.64742 	Dead: 0
4.13278   0.0940299   0.47734   3.57222 	Dead: 0
4.04119   0.063619    0.32296   3.57222 	Dead: 0
4.05707   0.075463    0.383086  3.57222 	Dead: 0
4.03368   0.0765933   0.388823  3.57222 	Dead: 0
4.06877   0.0864312   0.438765  3.57116 	Dead: 0
4.07093   0.0892086   0.452864  3.57116 	Dead: 0
4.09049   0.0930066   0.472145  3.57116 	Dead: 0
4.01425   0.0651069   0.330513  3.57116 	Dead: 0
4.01867   0.0791601   0.401854  3.57116 	Dead: 0
3.9818    0.0756452   0.38401   3.57116 	Dead: 0
4.04505   0.0866051   0.439648  3.57116 	Dead: 0
4.07762   0.0997776   0.506518  3.57116 	Dead: 0
4.04001   0.10143     0.514906  3.57116 	Dead: 0
4.00043   0.0766578   0.389151  3.57116 	Dead: 0
4.05443   0.0954365   0.48448   3.52575 	Dead: 0
4.04341   0.0934107   0.474196  3.52575 	Dead: 0
3.99436   0.0682237   0.346335  3.52575 	Dead: 0
4.0804    0.114136    0.579407  3.52575 	Dead: 0
4.00224   0.0699039   0.354865  3.52575 	Dead: 0
3.98244   0.0731597   0.371393  3.52575 	Dead: 0
3.93061   0.0550339   0.279378  3.52575 	Dead: 0
3.93217   0.0598997   0.304079  3.52575 	Dead: 0
3.95741   0.0866649   0.439952  3.52575 	Dead: 0
3.96795   0.075887    0.385238  3.5125  	Dead: 0
4.00875   0.0843157   0.428026  3.51193 	Dead: 0
3.98729   0.0682981   0.346713  3.51193 	Dead: 0
3.93609   0.0566708   0.287687  3.51193 	Dead: 0
3.95715   0.0700657   0.355686  3.51193 	Dead: 0
3.94002   0.0583488   0.296206  3.51193 	Dead: 0
3.99437   0.082236    0.417468  3.51193 	Dead: 0
3.92418   0.0640654   0.325226  3.51193 	Dead: 0
4.00366   0.0776332   0.394102  3.51193 	Dead: 0
3.98543   0.0836522   0.424657  3.51193 	Dead: 0
4.00414   0.0815738   0.414106  3.51193 	Dead: 0
3.96182   0.0750167   0.38082   3.51193 	Dead: 0
3.93935   0.0706817   0.358813  3.49621 	Dead: 0
3.91168   0.0691438   0.351006  3.49621 	Dead: 0
3.87277   0.064563    0.327752  3.49621 	Dead: 0
3.9291    0.0781193   0.39657   3.49621 	Dead: 0
3.93648   0.0806437   0.409385  3.49621 	Dead: 0
3.92906   0.0690051   0.350302  3.49621 	Dead: 0
3.89802   0.061955    0.314513  3.49621 	Dead: 0
3.89035   0.0814616   0.413537  3.49621 	Dead: 0
3.91416   0.0749142   0.380299  3.49008 	Dead: 0
3.87014   0.0681677   0.346051  3.4432  	Dead: 0
3.89358   0.0661106   0.335608  3.4432  	Dead: 0
3.80188   0.0536535   0.27237   3.4432  	Dead: 0
3.85307   0.0668632   0.339429  3.4432  	Dead: 0
3.88615   0.0890797   0.45221   3.4432  	Dead: 0
3.82261   0.0594489   0.30179   3.4432  	Dead: 0
3.83622   0.0798707   0.405461  3.4432  	Dead: 0
3.79227   0.063667    0.323203  3.4432  	Dead: 0
3.87817   0.0862258   0.437723  3.37112 	Dead: 0
3.84326   0.0761267   0.386455  3.37112 	Dead: 0
3.78339   0.054644    0.277399  3.37112 	Dead: 0
3.81807   0.0650318   0.330132  3.37112 	Dead: 0
3.77237   0.0566224   0.287442  3.37112 	Dead: 0
3.80713   0.0721193   0.366111  3.37112 	Dead: 0
3.87287   0.0876957   0.445185  3.37112 	Dead: 0
3.85048   0.0725698   0.368398  3.37112 	Dead: 0
3.78745   0.0676223   0.343282  3.37112 	Dead: 0
3.80554   0.0623852   0.316696  3.37112 	Dead: 0
3.81823   0.0746026   0.378718  3.37112 	Dead: 0
3.78815   0.0526299   0.267174  3.37112 	Dead: 0
3.80748   0.0582813   0.295863  3.37112 	Dead: 0
3.80773   0.0717467   0.36422   3.37112 	Dead: 0
3.8151    0.0653264   0.331627  3.37112 	Dead: 0
3.79916   0.071885    0.364922  3.37112 	Dead: 0
3.76022   0.0552649   0.28055   3.35434 	Dead: 0
3.80551   0.0659849   0.33497   3.35434 	Dead: 0
3.80515   0.068234    0.346387  3.35434 	Dead: 0
3.78137   0.0641565   0.325688  3.35434 	Dead: 0
3.80576   0.0565463   0.287055  3.35434 	Dead: 0
3.81073   0.0672008   0.341142  3.35434 	Dead: 0
3.77392   0.0572061   0.290405  3.35434 	Dead: 0
3.84877   0.0832005   0.422364  3.34021 	Dead: 0
3.77298   0.0621309   0.315405  3.34021 	Dead: 0
3.7672    0.0576813   0.292817  3.34021 	Dead: 0
3.80241   0.0773276   0.392551  3.34021 	Dead: 0
3.79973   0.0736049   0.373653  3.34021 	Dead: 0
3.71441   0.0585535   0.297245  3.34021 	Dead: 0
3.73078   0.0583878   0.296404  3.34021 	Dead: 0
3.73403   0.0646876   0.328384  3.34021 	Dead: 0
3.77047   0.0719608   0.365307  3.34021 	Dead: 0
3.74815   0.0623347   0.31644   3.34021 	Dead: 0
3.73576   0.0653985   0.331993  3.34021 	Dead: 0
3.79466   0.0703338   0.357047  3.34021 	Dead: 0
3.75768   0.0705679   0.358235  3.31524 	Dead: 0
3.74528   0.0635226   0.322471  3.31524 	Dead: 0
3.72822   0.0556524   0.282517  3.31524 	Dead: 0
3.81597   0.101856    0.517069  3.31524 	Dead: 0
3.7405    0.0816099   0.41429   3.31524 	Dead: 0
3.79209   0.0760895   0.386266  3.31524 	Dead: 0
3.7513    0.0632896   0.321288  3.31524 	Dead: 0
3.76511   0.0847895   0.430431  3.31524 	Dead: 0
