9.976     0.507457    2.57609   16.4    
13.574    0.735577    3.73413   20.6    
13.732    0.801411    4.06834   20.6    
14.294    0.750591    3.81035   21.8    
14.54     0.886671    4.50116   23      
14.55     0.841159    4.27012   23      
14.304    0.7994      4.05813   23      
14.37     0.9088      4.61349   23      
14.76     0.882908    4.48205   23      
14.616    0.886517    4.50037   23      
14.692    0.890077    4.51844   25.6    
14.806    0.866269    4.39759   25.6    
14.344    0.901369    4.57577   25.6    
14.392    0.867531    4.40399   25.6    
14.626    0.826684    4.19663   25.6    
14.956    0.817639    4.15072   25.6    
14.75     0.872588    4.42966   25.6    
14.666    0.926956    4.70566   25.6    
15.044    0.833377    4.23061   25.6    
14.91     0.828666    4.2067    25.6    
14.988    0.883221    4.48364   25.6    
15.144    0.818995    4.1576    25.6    
14.958    0.884494    4.4901    25.6    
14.356    0.89566     4.54679   25.6    
14.806    0.91559     4.64796   25.6    
15.086    0.871589    4.42459   25.6    
15.338    0.838781    4.25805   25.6    
15.326    0.829589    4.21138   25.6    
15.388    0.842348    4.27615   25.6    
15.354    0.868692    4.40988   25.6    
14.662    0.902687    4.58246   25.6    
14.912    0.943589    4.7901    25.6    
15.238    0.880896    4.47184   25.6    
14.976    0.968718    4.91766   25.6    
14.772    0.897658    4.55693   25.6    
14.9      0.930673    4.72453   25.6    
15.55     0.790357    4.01222   25.6    
14.582    0.945672    4.80067   25.6    
15.196    0.92286     4.68487   25.6    
14.606    1.00464     5.1       25.6    
15.166    0.925364    4.69758   25.6    
15.032    0.889611    4.51608   25.6    
15.176    0.88184     4.47663   25.6    
14.718    0.933098    4.73684   25.6    
14.634    0.958551    4.86605   25.6    
15.148    0.882057    4.47773   25.6    
14.752    0.922391    4.68249   25.6    
15.392    0.876732    4.4507    25.6    
15.338    0.864444    4.38832   25.6    
14.91     0.911784    4.62864   25.6    
15.174    0.89855     4.56146   25.6    
15.234    0.910858    4.62394   25.6    
14.662    0.942625    4.7852    25.6    
15.298    0.890618    4.52119   25.6    
15.088    0.914808    4.64399   25.6    
15.142    0.94026     4.7732    25.6    
14.702    0.948236    4.81369   25.6    
14.666    0.994442    5.04825   25.6    
15.07     0.9376      4.7597    25.6    
14.586    0.959509    4.87091   25.6    
14.724    0.927654    4.70921   25.6    
14.784    0.886394    4.49975   25.6    
14.946    0.843564    4.28232   25.6    
14.996    0.861049    4.37108   25.6    
15.054    0.896357    4.55033   25.6    
15.208    0.889614    4.5161    25.6    
15.434    0.898661    4.56202   25.6    
15.126    0.88851     4.51049   25.6    
14.736    1.00226     5.08794   25.6    
14.74     0.969522    4.92175   25.6    
15.126    0.96181     4.88259   25.6    
14.778    0.945636    4.80049   25.6    
15.618    0.862528    4.37859   25.6    
14.824    0.959671    4.87174   25.6    
15.04     0.894089    4.53881   25.6    
15.176    0.984043    4.99546   25.6    
15.094    0.939222    4.76793   25.6    
15.25     0.945825    4.80145   25.6    
15.44     0.893793    4.53731   25.6    
15.426    0.9         4.56882   25.6    
15.544    0.862419    4.37804   25.6    
14.954    0.965662    4.90215   25.6    
15.21     0.953116    4.83846   25.6    
15.43     0.922109    4.68106   25.6    
15.736    0.877121    4.45267   25.6    
15.264    0.845347    4.29138   25.6    
15.142    0.969935    4.92384   25.6    
15.384    0.915085    4.6454    25.6    
15.104    0.935713    4.75011   25.6    
14.722    0.970697    4.92771   25.6    
15.198    0.95139     4.8297    25.6    
15.358    0.922007    4.68054   25.6    
14.822    0.923867    4.68998   25.6    
15.118    0.966453    4.90617   25.6    
15.348    0.944318    4.7938    25.6    
15.12     0.946557    4.80516   25.6    
15.308    0.933237    4.73755   25.6    
15.676    0.909012    4.61457   25.6    
15.152    0.940472    4.77427   25.6    
15.368    0.929926    4.72074   25.6    
15.136    0.944914    4.79682   25.6    
