7.346     0.0797456   0.404826  8.4     
13.91     0.174097    0.883799  15.6    
16.802    0.219886    1.11624   18.6    
18.522    0.231535    1.17538   20.6    
19.086    0.244471    1.24105   21.2    
19.914    0.320128    1.62512   22.4    
20.412    0.367594    1.86608   23.6    
20.568    0.331254    1.6816    23.6    
20.84     0.361943    1.83739   23.6    
21.042    0.351998    1.78691   24.6    
21.098    0.410358    2.08317   24.6    
21.53     0.410958    2.08622   25      
21.984    0.449224    2.28047   25      
22.308    0.399663    2.02888   25      
22.832    0.402731    2.04445   27.2    
23.63     0.424264    2.15376   27.2    
23.916    0.348091    1.76707   27.2    
23.842    0.441825    2.24291   27.2    
23.648    0.461846    2.34455   27.2    
23.486    0.521068    2.64519   27.4    
24.096    0.437418    2.22054   27.4    
24.112    0.430941    2.18766   27.4    
23.89     0.527113    2.67587   27.6    
24.334    0.51053     2.59169   28.4    
24.59     0.449386    2.28129   28.8    
24.486    0.50883     2.58306   28.8    
24.286    0.558563    2.83553   28.8    
24.862    0.507745    2.57755   29      
24.826    0.479733    2.43535   29      
24.748    0.513336    2.60593   29      
24.532    0.595833    3.02473   29      
24.966    0.479455    2.43394   29      
24.924    0.470393    2.38793   29      
24.586    0.5516      2.80018   29.2    
24.75     0.507368    2.57564   29.2    
24.792    0.586452    2.9771    29.2    
24.986    0.517031    2.62469   29.2    
24.848    0.519602    2.63774   29.2    
24.994    0.512545    2.60192   29.2    
25.402    0.429685    2.18128   29.2    
25.624    0.541462    2.74871   29.4    
25.628    0.575878    2.92343   30.6    
26.242    0.547307    2.77839   30.8    
26.204    0.526159    2.67103   31.2    
26.454    0.592454    3.00757   31.8    
26.404    0.6238      3.1667    31.8    
26.794    0.521818    2.64899   31.8    
26.548    0.573572    2.91172   31.8    
26.736    0.548599    2.78494   31.8    
26.384    0.631508    3.20583   31.8    
26.622    0.575389    2.92094   31.8    
26.488    0.562359    2.8548    31.8    
25.972    0.692119    3.51352   31.8    
26.852    0.540008    2.74133   31.8    
26.392    0.630776    3.20211   31.8    
27.02     0.473344    2.40291   31.8    
26.536    0.628557    3.19085   31.8    
26.512    0.594584    3.01839   31.8    
26.346    0.649326    3.29628   31.8    
26.528    0.662898    3.36518   31.8    
26.95     0.513661    2.60759   31.8    
26.27     0.66642     3.38306   31.8    
26.762    0.569854    2.89285   31.8    
26.852    0.497177    2.5239    31.8    
26.52     0.58862     2.98811   31.8    
26.774    0.516533    2.62216   31.8    
26.586    0.602543    3.05879   31.8    
26.396    0.652072    3.31022   32      
26.338    0.60794     3.08619   32      
26.748    0.569961    2.89339   32      
26.728    0.596778    3.02952   32      
26.976    0.512872    2.60358   32      
26.68     0.620982    3.1524    32      
26.654    0.575037    2.91916   32      
26.73     0.576911    2.92867   32      
26.272    0.648385    3.29151   32      
26.456    0.614401    3.11898   32      
26.81     0.593227    3.01149   32      
26.61     0.651248    3.30604   32.2    
26.544    0.578569    2.93708   32.2    
26.8      0.576901    2.92862   32.2    
26.654    0.621903    3.15707   32.2    
27.084    0.56125     2.84917   32.4    
26.782    0.64016     3.24975   32.8    
26.586    0.661156    3.35634   32.8    
26.988    0.636823    3.23281   32.8    
27.172    0.573772    2.91273   32.8    
27.392    0.5499      2.79155   32.8    
27.158    0.626291    3.17935   34.4    
27.336    0.629223    3.19423   34.4    
27.264    0.625189    3.17375   34.4    
27.564    0.626888    3.18237   34.4    
27.508    0.610888    3.10115   34.4    
27.424    0.655806    3.32918   34.4    
27.272    0.73149     3.71338   34.4    
27.534    0.734149    3.72688   35      
27.95     0.738855    3.75077   37.2    
28.16     0.771024    3.91408   37.2    
28.36     0.853953    4.33507   37.2    
29.374    0.86842     4.40851   38      
30.932    0.847737    4.30351   38.6    
