########################
Run # 0
########################
p0: 9    Mating Event #: 0
p0: 9    Mating Event #: 6000
p0: 9    Mating Event #: 12000
p0: 9    Mating Event #: 18000
p0: 9    Mating Event #: 24000
p0: 9    Mating Event #: 30000
p0: 9    Mating Event #: 36000
p0: 9    Mating Event #: 42000
p0: 9    Mating Event #: 48000
p0: 9    Mating Event #: 54000
########################
Run # 1
########################
p0: 37    Mating Event #: 0
p0: 9    Mating Event #: 6000
p0: 67    Mating Event #: 12000
p0: 67    Mating Event #: 18000
p0: 9    Mating Event #: 24000
p0: 9    Mating Event #: 30000
p0: 9    Mating Event #: 36000
p0: 9    Mating Event #: 42000
p0: 9    Mating Event #: 48000
p0: 9    Mating Event #: 54000
########################
Run # 2
########################
p0: 9    Mating Event #: 0
p0: 37    Mating Event #: 6000
p0: 37    Mating Event #: 12000
p0: 9    Mating Event #: 18000
p0: 9    Mating Event #: 24000
p0: 122    Mating Event #: 30000
p0: 122    Mating Event #: 36000
p0: 122    Mating Event #: 42000
p0: 122    Mating Event #: 48000
p0: 122    Mating Event #: 54000
########################
Run # 3
########################
p0: 37    Mating Event #: 0
p0: 9    Mating Event #: 6000
p0: 9    Mating Event #: 12000
p0: 9    Mating Event #: 18000
p0: 9    Mating Event #: 24000
p0: 118    Mating Event #: 30000
p0: 118    Mating Event #: 36000
p0: 118    Mating Event #: 42000
p0: 118    Mating Event #: 48000
p0: 37    Mating Event #: 54000
########################
Run # 4
########################
p0: 9    Mating Event #: 0
p0: 122    Mating Event #: 6000
p0: 122    Mating Event #: 12000
p0: 122    Mating Event #: 18000
p0: 122    Mating Event #: 24000
p0: 122    Mating Event #: 30000
p0: 122    Mating Event #: 36000
p0: 122    Mating Event #: 42000
p0: 122    Mating Event #: 48000
p0: 122    Mating Event #: 54000
########################
Run # 5
########################
p0: 37    Mating Event #: 0
p0: 37    Mating Event #: 6000
p0: 37    Mating Event #: 12000
p0: 37    Mating Event #: 18000
p0: 37    Mating Event #: 24000
p0: 37    Mating Event #: 30000
p0: 37    Mating Event #: 36000
p0: 37    Mating Event #: 42000
p0: 37    Mating Event #: 48000
p0: 37    Mating Event #: 54000
########################
Run # 6
########################
p0: 9    Mating Event #: 0
p0: 9    Mating Event #: 6000
p0: 9    Mating Event #: 12000
p0: 9    Mating Event #: 18000
p0: 9    Mating Event #: 24000
p0: 9    Mating Event #: 30000
p0: 9    Mating Event #: 36000
p0: 9    Mating Event #: 42000
p0: 9    Mating Event #: 48000
p0: 9    Mating Event #: 54000
########################
Run # 7
########################
p0: 9    Mating Event #: 0
p0: 110    Mating Event #: 6000
p0: 111    Mating Event #: 12000
p0: 110    Mating Event #: 18000
p0: 110    Mating Event #: 24000
p0: 110    Mating Event #: 30000
p0: 110    Mating Event #: 36000
p0: 110    Mating Event #: 42000
p0: 111    Mating Event #: 48000
p0: 111    Mating Event #: 54000
########################
Run # 8
########################
p0: 9    Mating Event #: 0
p0: 9    Mating Event #: 6000
p0: 9    Mating Event #: 12000
p0: 9    Mating Event #: 18000
p0: 9    Mating Event #: 24000
p0: 9    Mating Event #: 30000
p0: 9    Mating Event #: 36000
p0: 9    Mating Event #: 42000
p0: 9    Mating Event #: 48000
p0: 9    Mating Event #: 54000
########################
Run # 9
########################
p0: 9    Mating Event #: 0
p0: 9    Mating Event #: 6000
p0: 9    Mating Event #: 12000
p0: 9    Mating Event #: 18000
p0: 9    Mating Event #: 24000
p0: 9    Mating Event #: 30000
p0: 9    Mating Event #: 36000
p0: 9    Mating Event #: 42000
p0: 9    Mating Event #: 48000
p0: 9    Mating Event #: 54000
########################
Run # 10
########################
p0: 37    Mating Event #: 0
p0: 37    Mating Event #: 6000
p0: 37    Mating Event #: 12000
p0: 37    Mating Event #: 18000
p0: 37    Mating Event #: 24000
p0: 37    Mating Event #: 30000
p0: 37    Mating Event #: 36000
p0: 37    Mating Event #: 42000
p0: 37    Mating Event #: 48000
p0: 37    Mating Event #: 54000
