14.498    0.454678    2.30816   19.6    
17.686    0.657224    3.33638   23.4    
17.816    0.741567    3.76454   25      
17.998    0.739781    3.75548   25      
17.868    0.764762    3.88229   25      
17.768    0.76868     3.90218   25      
17.912    0.679474    3.44933   25      
17.798    0.829418    4.21051   26.6    
18.182    0.756536    3.84053   26.6    
17.824    0.76521     3.88456   26.6    
17.834    0.817705    4.15105   26.8    
17.95     0.781151    3.96549   26.8    
18.614    0.675486    3.42908   26.8    
17.73     0.789236    4.00653   26.8    
17.902    0.788511    4.00285   26.8    
17.942    0.807817    4.10086   26.8    
17.9      0.812821    4.12626   26.8    
18.458    0.782024    3.96992   26.8    
18.238    0.786011    3.99016   26.8    
18.152    0.822552    4.17566   26.8    
17.842    0.865065    4.39147   26.8    
18.438    0.761925    3.86789   26.8    
17.998    0.735109    3.73176   26.8    
18.052    0.814673    4.13566   26.8    
17.99     0.770004    3.9089    26.8    
18.256    0.747765    3.79601   26.8    
18.534    0.815634    4.14054   26.8    
18.058    0.837663    4.25237   26.8    
17.916    0.839549    4.26194   26.8    
18.382    0.790901    4.01498   26.8    
18.064    0.841722    4.27297   26.8    
18.316    0.798889    4.05553   26.8    
18.488    0.770084    3.9093    26.8    
17.996    0.816849    4.14671   26.8    
18.216    0.796408    4.04294   26.8    
18.416    0.802814    4.07546   26.8    
17.526    0.900793    4.57285   26.8    
17.858    0.898544    4.56143   26.8    
18.156    0.878919    4.4618    26.8    
18.304    0.878546    4.45991   26.8    
18.34     0.782028    3.96994   26.8    
18.008    0.840486    4.2667    26.8    
18.424    0.768327    3.90039   26.8    
18.222    0.902502    4.58152   26.8    
18.046    0.844354    4.28634   26.8    
18.532    0.828083    4.20373   26.8    
18.202    0.828931    4.20804   26.8    
17.976    0.902749    4.58277   27      
18.194    0.833784    4.23268   27      
18.112    0.947365    4.80927   27      
17.914    0.911509    4.62725   27      
17.732    0.890352    4.51984   27      
18.256    0.834522    4.23642   27      
18.274    0.887076    4.50321   27      
18.408    0.829856    4.21273   27      
17.818    0.905424    4.59635   27      
18.114    0.921131    4.67609   27      
18.336    0.809019    4.10696   27      
17.732    0.947904    4.812     27      
18.164    0.883214    4.4836    27      
18.506    0.840995    4.26928   27      
18.294    0.897787    4.55758   27      
18.194    0.865211    4.39222   27      
18.198    0.853708    4.33382   27      
17.868    0.830665    4.21684   27      
18.08     0.846542    4.29744   27      
18.588    0.815572    4.14022   27      
18.454    0.814239    4.13346   27      
17.966    0.836045    4.24415   27      
18.182    0.844763    4.28841   27      
17.88     0.887205    4.50387   27      
18.194    0.915556    4.64779   27      
18.468    0.81879     4.15656   27      
18.3      0.905945    4.599     27      
18.18     0.941418    4.77908   27      
18.562    0.835147    4.23959   27      
17.826    0.934936    4.74617   27      
18        0.893029    4.53343   27      
18.21     0.838109    4.25463   27      
18.166    0.883735    4.48625   27      
18.128    0.903595    4.58707   27      
18.202    0.857065    4.35086   27      
17.936    0.893305    4.53483   27      
18.204    0.836619    4.24707   27      
18.276    0.762762    3.87213   27      
17.85     0.87337     4.43363   27      
17.658    0.881101    4.47288   27      
18.236    0.855812    4.3445    27      
17.91     0.82557     4.19098   27      
18.492    0.824141    4.18372   27      
18.122    0.845237    4.29082   27      
18.5      0.73747     3.74374   27      
18.188    0.800726    4.06486   27      
18.206    0.861958    4.3757    27      
18.106    0.919633    4.66849   27      
17.862    0.89658     4.55146   27      
18.546    0.785085    3.98546   27      
18.186    0.891572    4.52604   27      
18.142    0.871946    4.4264    27.2    
18.554    0.834555    4.23659   27.2    
17.916    0.901956    4.57875   27.2    
