10.852    0.278617    1.41439   16.4    
35.02     1.0219      5.18764   47.6    
35.374    1.28925     6.54484   48.6    
36.016    1.21696     6.17788   48.6    
35.754    1.26584     6.426     48.6    
36.444    1.19376     6.06007   48.6    
35.994    1.35624     6.88491   50.2    
36.156    1.29322     6.56497   50.2    
36.202    1.30256     6.61238   50.2    
36.502    1.21253     6.15536   50.2    
37.062    1.18668     6.02413   50.4    
37.206    1.26493     6.42137   50.4    
37.624    1.29434     6.57068   50.4    
37.318    1.2901      6.54914   50.4    
36.622    1.40217     7.11808   50.4    
36.594    1.42514     7.23466   50.4    
37.096    1.33859     6.79532   50.4    
36.99     1.319       6.69587   50.4    
37.542    1.34402     6.82286   50.4    
37.392    1.32046     6.70325   50.4    
37.802    1.24456     6.31794   50.6    
36.682    1.33724     6.78847   50.6    
37.016    1.30449     6.62219   50.6    
37.21     1.23352     6.26191   50.6    
37.698    1.26852     6.4396    50.6    
37.186    1.26179     6.40545   50.6    
37.044    1.27399     6.46737   50.6    
37.036    1.36383     6.92343   50.6    
37.22     1.29987     6.59876   50.6    
37.594    1.2514      6.35267   50.6    
37.23     1.30868     6.64346   50.6    
37.608    1.25655     6.37884   50.6    
36.976    1.28728     6.53485   50.6    
37.24     1.3181      6.69131   50.6    
36.902    1.31371     6.669     50.6    
36.26     1.37167     6.96325   50.6    
36.316    1.27175     6.45602   50.6    
37.268    1.27475     6.47124   50.6    
37.018    1.39044     7.0585    50.6    
37.588    1.23653     6.27719   51.4    
37.35     1.34889     6.84762   51.4    
37.546    1.37494     6.97985   51.4    
37.148    1.34729     6.83945   51.4    
37.112    1.39667     7.09012   51.4    
37.494    1.25699     6.38106   51.4    
37.32     1.41169     7.16642   51.4    
37.386    1.30395     6.61944   51.4    
37.412    1.31752     6.68837   51.4    
37.61     1.4014      7.11418   51.6    
37.226    1.30996     6.64997   51.6    
37.328    1.3124      6.66234   51.6    
37.676    1.25778     6.38509   51.6    
37.04     1.36216     6.91497   51.6    
36.492    1.40094     7.11182   51.6    
36.508    1.42237     7.2206    51.6    
36.862    1.37262     6.96808   51.6    
37.648    1.32796     6.74134   51.6    
37.138    1.37366     6.97336   51.6    
37.252    1.4095      7.15528   51.6    
37.324    1.39465     7.07987   51.6    
37.266    1.32546     6.72863   51.6    
37.402    1.40608     7.13793   51.6    
37.158    1.34824     6.84428   51.6    
38.176    1.38166     7.01394   51.6    
37.296    1.40774     7.14633   51.6    
37.658    1.39995     7.1068    51.6    
37.256    1.3972      7.09282   51.6    
37.854    1.38038     7.00747   51.6    
37.498    1.40001     7.10709   51.6    
36.744    1.43905     7.30529   51.6    
37.918    1.29193     6.55842   51.6    
37.956    1.20634     6.12396   51.6    
38.354    1.3944      7.07864   53.2    
37.998    1.47804     7.5032    53.2    
37.886    1.38288     7.02016   53.2    
37.602    1.38702     7.04116   53.2    
37.626    1.40061     7.11014   53.2    
38.38     1.46883     7.45646   53.2    
38.756    1.3746      6.97811   53.2    
38.334    1.46742     7.4493    53.2    
38.328    1.39132     7.063     53.2    
38.066    1.49556     7.59216   53.2    
38.258    1.4036      7.12535   53.2    
37.714    1.40045     7.10933   53.2    
38.896    1.47109     7.46793   53.6    
38.042    1.37377     6.97391   53.6    
38.406    1.44976     7.35964   53.6    
38.83     1.41817     7.1993    53.6    
38.108    1.57744     8.00782   53.6    
38.61     1.4815      7.52076   53.6    
39.12     1.43983     7.30923   54      
38.534    1.37197     6.96477   54      
38.568    1.43154     7.26717   54      
38.796    1.45067     7.36429   54      
39.24     1.55208     7.87909   54      
39.316    1.47944     7.51032   54      
39.452    1.50744     7.65248   54      
39.532    1.41488     7.1826    54      
38.364    1.54388     7.83747   54      
39.338    1.47744     7.50017   54      
38.838    1.49979     7.61366   54      
