0   8.554     0.115651    0.587098  10.6    
1   11.994    0.285704    1.45037   14.2    
2   11.988    0.291106    1.47779   14.2    
3   12.358    0.299125    1.5185    14.6    
4   12.364    0.285102    1.44731   15      
5   12.166    0.32636     1.65676   15.4    
6   12.358    0.336902    1.71027   15.4    
7   12.386    0.328881    1.66955   15.4    
8   12.298    0.320381    1.62641   15.4    
9   12.08     0.375167    1.90452   15.4    
10  12.298    0.36359     1.84575   15.4    
11  12.328    0.346184    1.75739   15.4    
12  12.486    0.332075    1.68577   15.4    
13  12.574    0.32405     1.64503   15.4    
14  12.366    0.355192    1.80312   15.4    
15  12.57     0.313024    1.58906   15.4    
16  12.414    0.318767    1.61821   15.4    
17  12.484    0.344145    1.74704   15.4    
18  12.39     0.346715    1.76009   15.4    
19  12.394    0.347925    1.76623   15.4    
20  12.326    0.345696    1.75491   15.4    
21  12.426    0.352323    1.78855   15.6    
22  12.386    0.360234    1.82872   15.6    
23  12.442    0.346218    1.75757   15.6    
24  12.534    0.319487    1.62186   15.6    
25  12.58     0.338245    1.71709   15.6    
26  12.344    0.354975    1.80202   15.6    
27  12.444    0.344253    1.74759   15.6    
28  12.34     0.365038    1.85311   15.8    
29  12.568    0.375238    1.90488   16.4    
30  12.496    0.359424    1.82461   16.4    
31  12.69     0.327515    1.66262   16.4    
32  12.686    0.339516    1.72354   16.4    
33  12.698    0.320624    1.62764   16.4    
34  12.484    0.366214    1.85907   16.4    
35  12.712    0.298451    1.51508   16.4    
36  12.668    0.32532     1.65148   16.4    
37  12.558    0.332217    1.68649   16.4    
38  12.578    0.341778    1.73503   16.4    
39  12.538    0.375733    1.9074    16.4    
40  12.508    0.357994    1.81734   16.4    
41  12.518    0.374964    1.90349   16.4    
42  12.38     0.392455    1.99229   16.4    
43  12.604    0.349728    1.77538   16.4    
44  12.6      0.371132    1.88404   16.4    
45  12.586    0.350936    1.78152   16.4    
46  12.574    0.346727    1.76015   16.4    
47  12.468    0.383846    1.94858   16.4    
48  12.542    0.372146    1.88919   16.4    
49  12.726    0.328758    1.66893   16.4    
50  12.662    0.337243    1.712     16.4    
51  12.626    0.347443    1.76378   16.4    
52  12.634    0.346969    1.76138   16.4    
53  12.558    0.359243    1.82369   16.4    
54  12.44     0.361685    1.83608   16.4    
55  12.48     0.338589    1.71884   16.4    
56  12.58     0.368845    1.87243   16.4    
57  12.87     0.3259      1.65442   16.4    
58  12.87     0.297933    1.51245   16.4    
59  12.688    0.375304    1.90522   16.4    
60  12.578    0.336007    1.70573   16.4    
61  12.632    0.342587    1.73913   16.4    
62  12.71     0.331238    1.68152   16.4    
63  12.524    0.365348    1.85468   16.4    
64  12.664    0.346379    1.75838   16.4    
65  12.648    0.380797    1.93311   16.4    
66  12.79     0.317798    1.61329   16.4    
67  12.674    0.322802    1.6387    16.4    
68  12.432    0.386687    1.963     16.4    
69  12.58     0.385955    1.95929   16.4    
70  12.614    0.34134     1.7328    16.4    
71  12.642    0.369929    1.87793   16.4    
72  12.882    0.321136    1.63024   16.4    
73  12.86     0.35046     1.7791    16.4    
74  12.584    0.3525      1.78945   16.4    
75  12.576    0.37435     1.90037   16.4    
76  12.622    0.359658    1.82579   16.4    
77  12.784    0.309499    1.57116   16.4    
78  12.818    0.320846    1.62877   16.4    
79  12.748    0.358089    1.81783   16.4    
80  12.592    0.382984    1.94421   16.4    
81  12.742    0.35345     1.79428   16.4    
82  12.548    0.353069    1.79234   16.4    
83  12.822    0.328439    1.66731   16.4    
84  12.726    0.356831    1.81144   16.4    
85  12.874    0.346279    1.75787   16.4    
86  12.47     0.411185    2.08737   16.4    
87  12.716    0.355547    1.80492   16.4    
88  12.764    0.347877    1.76599   16.4    
89  12.938    0.364579    1.85077   16.4    
90  12.944    0.327406    1.66207   16.4    
91  12.71     0.376009    1.9088    16.4    
92  12.756    0.382768    1.94311   16.4    
93  12.914    0.352613    1.79003   16.4    
94  12.732    0.386466    1.96188   16.4    
95  12.522    0.363905    1.84735   16.4    
96  12.688    0.357599    1.81534   16.4    
97  12.824    0.336118    1.70629   16.4    
98  12.438    0.380291    1.93053   16.4    
99  12.726    0.350866    1.78116   16.4    
100 12.684    0.367905    1.86766   16.4    
