3.39973 3.38623 3.35058 3.35003 3.33376 3.31341 3.30883 3.30415 3.3029 3.28492 3.27921 3.2774 3.27581 3.27411 3.2715 3.26758 3.2669 3.26161 3.26084 3.2553 3.25216 3.25213 3.24677 3.23925 3.2369 3.22883 3.22839 3.22675 3.22593 3.22584 3.22469 3.21311 3.21273 3.21143 3.20822 3.20781 3.20696 3.20687 3.2054 3.20375 3.2025 3.20179 3.20106 3.19515 3.1942 3.19383 3.1933 3.1928 3.18837 3.18059 3.1788 3.17707 3.17681 3.17509 3.1676 3.16651 3.16511 3.16499 3.16485 3.16404 3.16365 3.16338 3.16289 3.16202 3.16063 3.15972 3.15814 3.15546 3.15399 3.15325 3.14848 3.14836 3.1474 3.14479 3.14389 3.14304 3.14233 3.13815 3.1379 3.13477 3.13441 3.13174 3.13138 3.13048 3.12959 3.12947 3.12646 3.12519 3.12317 3.12298 3.12221 3.12167 3.12137 3.11852 3.11715 3.1156 3.11498 3.11498 3.11357 3.11226 3.1106 3.10984 3.10759 3.10678 3.10674 3.10512 3.10383 3.10346 3.1031 3.10208 3.10195 3.10019 3.09958 3.09951 3.09922 3.09894 3.09885 3.09865 3.09854 3.09846 3.09841 3.09838 3.09656 3.09586 3.09523 3.09504 3.09328 3.08483
3.33661 3.30787 3.30658 3.29143 3.25709 3.25556 3.25533 3.24928 3.24606 3.24478 3.23968 3.2335 3.23329 3.22846 3.22746 3.22701 3.2247 3.22336 3.21534 3.21279 3.20707 3.20681 3.20511 3.19879 3.19677 3.19646 3.19638 3.19105 3.19082 3.19017 3.18805 3.18388 3.18296 3.18276 3.18191 3.1817 3.18102 3.1788 3.17748 3.17714 3.17358 3.1714 3.17042 3.16902 3.1685 3.16813 3.15999 3.15985 3.15704 3.15576 3.15419 3.15277 3.15238 3.15232 3.15219 3.15091 3.14921 3.14736 3.13991 3.13941 3.13854 3.13774 3.13728 3.13685 3.13672 3.13661 3.1354 3.1344 3.13313 3.13141 3.13135 3.13104 3.13035 3.1286 3.12739 3.12693 3.12615 3.12581 3.12375 3.12267 3.11953 3.11928 3.11857 3.11666 3.11662 3.11604 3.11584 3.11546 3.11543 3.11522 3.11462 3.11377 3.11286 3.11197 3.11121 3.11111 3.1108 3.11044 3.10997 3.10941 3.10823 3.10646 3.10612 3.10476 3.10443 3.10415 3.10399 3.10388 3.10282 3.10225 3.10213 3.10206 3.09966 3.09963 3.09907 3.09898 3.09897 3.09856 3.09856 3.09844 3.09844 3.09541 3.09363 3.09301 3.09277 3.089 3.08895 3.07854
3.56083 3.52811 3.51861 3.48815 3.4754 3.39813 3.33835 3.32742 3.32317 3.3097 3.30187 3.3008 3.29635 3.29084 3.2867 3.28147 3.27981 3.27032 3.26801 3.26758 3.25285 3.25233 3.2516 3.25105 3.25013 3.24636 3.24497 3.24299 3.2406 3.23565 3.23549 3.23133 3.22916 3.22485 3.22264 3.22011 3.2195 3.21877 3.2184 3.21776 3.21629 3.21613 3.21332 3.21215 3.21212 3.21177 3.21133 3.20913 3.20783 3.20723 3.2043 3.20399 3.20362 3.20166 3.19975 3.19917 3.19603 3.19154 3.18924 3.18776 3.18635 3.18582 3.18538 3.18439 3.18354 3.18009 3.17629 3.17313 3.17293 3.17018 3.16969 3.16891 3.16782 3.16735 3.16676 3.16414 3.16126 3.16121 3.15968 3.15832 3.15779 3.15718 3.15652 3.1562 3.15379 3.15189 3.14993 3.14978 3.1491 3.14875 3.14759 3.14387 3.14353 3.14334 3.1419 3.1411 3.13777 3.13655 3.13589 3.13505 3.13409 3.13221 3.13094 3.12859 3.12791 3.12736 3.1272 3.12699 3.12415 3.12329 3.12246 3.1212 3.1206 3.11933 3.11713 3.11639 3.11579 3.11554 3.11151 3.11034 3.10902 3.10688 3.10628 3.10344 3.10265 3.0997 3.0936 3.09189
3.3954 3.3611 3.35746 3.34285 3.33175 3.29035 3.28684 3.28504 3.26138 3.25975 3.2578 3.2537 3.24488 3.2424 3.23675 3.23444 3.22452 3.22366 3.22191 3.21679 3.21559 3.21342 3.21154 3.21111 3.21066 3.20989 3.2066 3.20487 3.20353 3.20119 3.19814 3.1971 3.19633 3.19548 3.19494 3.19482 3.19479 3.19437 3.19393 3.19386 3.19382 3.1933 3.18535 3.18464 3.18308 3.18255 3.18193 3.18072 3.17963 3.17962 3.17853 3.17547 3.17542 3.17531 3.17466 3.17274 3.17274 3.17236 3.17059 3.16835 3.16648 3.16518 3.16455 3.16292 3.16227 3.16202 3.1615 3.16139 3.16024 3.15977 3.15796 3.15687 3.15312 3.15221 3.15119 3.15111 3.15016 3.14924 3.14879 3.14586 3.1439 3.14376 3.14253 3.13842 3.138 3.13787 3.1378 3.13778 3.13566 3.13432 3.13346 3.13328 3.13321 3.13224 3.132 3.13192 3.12969 3.12846 3.12836 3.12827 3.12758 3.12426 3.12407 3.12182 3.12109 3.12023 3.11995 3.11941 3.11927 3.11656 3.11514 3.11483 3.11193 3.11087 3.10914 3.10895 3.10762 3.10639 3.10447 3.1023 3.10042 3.09842 3.09765 3.09672 3.09641 3.09074 3.08546 3.08405
3.51321 3.45437 3.42447 3.42323 3.38469 3.37398 3.3668 3.36295 3.35423 3.34094 3.33481 3.3275 3.30443 3.30074 3.29354 3.2793 3.27718 3.26663 3.2611 3.25855 3.25765 3.25554 3.24193 3.24183 3.23891 3.23762 3.23594 3.23504 3.23339 3.23041 3.22877 3.22644 3.22439 3.22249 3.22202 3.22111 3.21359 3.21269 3.21077 3.20779 3.20587 3.20446 3.20383 3.20054 3.19338 3.18854 3.18348 3.18243 3.18173 3.18054 3.18033 3.17646 3.17618 3.1755 3.17525 3.17255 3.17247 3.17141 3.17139 3.17102 3.17047 3.16941 3.16914 3.16821 3.16653 3.16445 3.16275 3.16072 3.16071 3.16009 3.15872 3.15616 3.15584 3.15408 3.1516 3.15136 3.15082 3.14927 3.14904 3.14714 3.14524 3.14506 3.14498 3.14417 3.14338 3.14131 3.13938 3.13803 3.13609 3.13509 3.1325 3.13198 3.12662 3.12396 3.1231 3.12248 3.11958 3.11954 3.1181 3.11809 3.11757 3.11581 3.11578 3.11566 3.11476 3.1146 3.1144 3.11401 3.11356 3.1125 3.11248 3.10908 3.10798 3.10725 3.10688 3.10626 3.10532 3.10484 3.10442 3.10418 3.10394 3.10333 3.10295 3.10107 3.10105 3.10083 3.10031 3.09967
3.4919 3.47484 3.39596 3.35668 3.35558 3.35207 3.35084 3.34656 3.32427 3.30884 3.29693 3.29581 3.29391 3.2732 3.27 3.26876 3.26052 3.25823 3.25732 3.25307 3.25239 3.24079 3.24002 3.23525 3.23368 3.23 3.22429 3.22399 3.22032 3.21707 3.21648 3.21442 3.21182 3.20737 3.20312 3.20106 3.2002 3.20017 3.19964 3.19665 3.19493 3.1942 3.19285 3.19279 3.19095 3.19014 3.19006 3.18995 3.18218 3.18018 3.17894 3.17893 3.1776 3.17741 3.17608 3.17523 3.17501 3.17492 3.17413 3.17127 3.16979 3.16853 3.16274 3.16139 3.16061 3.1595 3.15867 3.15843 3.15689 3.15565 3.15238 3.14539 3.14473 3.14473 3.14454 3.14343 3.14284 3.14097 3.14075 3.14006 3.13997 3.13977 3.13918 3.13908 3.13878 3.13613 3.13574 3.13448 3.13314 3.13308 3.13289 3.13278 3.13274 3.1324 3.13065 3.12933 3.1282 3.12713 3.12643 3.12524 3.12516 3.12492 3.12468 3.12454 3.12253 3.11876 3.11556 3.11478 3.11349 3.11312 3.11241 3.11181 3.11113 3.10977 3.10912 3.1087 3.10665 3.10587 3.10421 3.1016 3.09934 3.09698 3.09647 3.09551 3.09422 3.09383 3.09347 3.09325
3.47351 3.45058 3.44056 3.43104 3.42514 3.4163 3.40075 3.37859 3.37787 3.36179 3.33383 3.31699 3.31138 3.29812 3.29807 3.29249 3.28561 3.27631 3.26771 3.26109 3.2596 3.25886 3.25612 3.25251 3.25071 3.24048 3.23945 3.23873 3.23836 3.23661 3.2344 3.23146 3.23101 3.23082 3.22851 3.22752 3.22294 3.21875 3.21293 3.21221 3.20431 3.20429 3.20366 3.20078 3.19701 3.19672 3.1932 3.19291 3.19108 3.19076 3.18938 3.18929 3.18847 3.1882 3.18439 3.18199 3.1816 3.18052 3.18021 3.17949 3.17842 3.178 3.17653 3.17595 3.17514 3.17494 3.17461 3.1746 3.17331 3.17122 3.16817 3.16653 3.16592 3.1654 3.16482 3.16456 3.16378 3.16366 3.16005 3.15595 3.15558 3.15558 3.15542 3.15476 3.15334 3.15119 3.15112 3.14949 3.14807 3.14782 3.14607 3.14517 3.14502 3.14232 3.14199 3.14198 3.13752 3.13601 3.13565 3.13439 3.12992 3.12854 3.12766 3.12617 3.12549 3.125 3.12256 3.1213 3.12014 3.11485 3.11466 3.1104 3.11027 3.10786 3.10733 3.10479 3.10386 3.10345 3.10136 3.10081 3.10035 3.09947 3.09928 3.0989 3.09877 3.09867 3.09779 3.08537
3.43769 3.37946 3.36737 3.36155 3.32321 3.32285 3.31264 3.29363 3.28733 3.27557 3.27465 3.27302 3.26925 3.26616 3.26526 3.26294 3.2596 3.25867 3.25794 3.25574 3.25357 3.24803 3.24451 3.2435 3.2432 3.24235 3.24207 3.24172 3.2358 3.22821 3.22758 3.22676 3.22483 3.2222 3.22016 3.21754 3.21437 3.20902 3.20792 3.20722 3.20537 3.2044 3.20285 3.20181 3.20135 3.20089 3.20032 3.19928 3.19702 3.19701 3.197 3.19579 3.19482 3.19259 3.192 3.18991 3.18778 3.18515 3.18425 3.18406 3.1827 3.18193 3.18151 3.17973 3.17889 3.17865 3.17288 3.17188 3.16848 3.16771 3.16463 3.16461 3.16456 3.16404 3.16289 3.16185 3.16136 3.15836 3.15799 3.15754 3.15633 3.15614 3.1558 3.15485 3.15465 3.15141 3.15111 3.15054 3.15052 3.15006 3.14797 3.14638 3.144 3.14399 3.14235 3.14194 3.14115 3.14111 3.14023 3.13936 3.13763 3.13756 3.1353 3.13363 3.13353 3.13301 3.13043 3.13016 3.13007 3.13001 3.12837 3.12608 3.12387 3.12032 3.11916 3.11857 3.11821 3.11779 3.11706 3.11515 3.11078 3.10773 3.10761 3.10331 3.09899 3.09148 3.09135 3.08483
3.38421 3.34399 3.27887 3.26474 3.26467 3.26247 3.24778 3.24437 3.24223 3.24022 3.23696 3.23458 3.2341 3.22976 3.2289 3.22439 3.22276 3.21048 3.20605 3.20553 3.20489 3.20452 3.20237 3.2003 3.19502 3.19473 3.19422 3.1937 3.19285 3.19183 3.19149 3.19124 3.18943 3.18167 3.17784 3.1778 3.17635 3.16783 3.16632 3.16587 3.16354 3.1628 3.16254 3.16155 3.16123 3.15996 3.15993 3.15898 3.15838 3.15702 3.15677 3.15553 3.15067 3.14982 3.14941 3.14908 3.14831 3.14393 3.14351 3.14267 3.1423 3.14051 3.13895 3.13836 3.13813 3.13782 3.13703 3.13567 3.13563 3.13161 3.13115 3.12954 3.12926 3.12865 3.12781 3.12718 3.12697 3.12667 3.12538 3.12526 3.12516 3.1209 3.12029 3.11792 3.11782 3.11703 3.11698 3.1163 3.11534 3.11422 3.11393 3.11204 3.1109 3.11068 3.11032 3.10937 3.10867 3.10847 3.10829 3.10825 3.1079 3.10632 3.10607 3.1059 3.10243 3.10112 3.09956 3.09836 3.09814 3.09804 3.09768 3.09756 3.09694 3.09687 3.09581 3.0943 3.09397 3.09244 3.09218 3.08919 3.08916 3.08792 3.08656 3.08647 3.08636 3.0822 3.07482 3.07214
3.50053 3.41395 3.36973 3.3649 3.3293 3.32631 3.31914 3.31173 3.28897 3.28205 3.26326 3.25991 3.25581 3.25464 3.25316 3.24787 3.24534 3.24394 3.24007 3.23641 3.23109 3.22142 3.22101 3.2152 3.20884 3.20771 3.20727 3.20677 3.20373 3.20303 3.20173 3.20084 3.20064 3.19931 3.19921 3.19895 3.19859 3.19837 3.19767 3.19579 3.19518 3.19381 3.19302 3.19146 3.1905 3.18854 3.18786 3.1861 3.18562 3.18507 3.18276 3.1807 3.18041 3.18028 3.17573 3.1757 3.17549 3.17528 3.174 3.17355 3.17118 3.17037 3.17016 3.16899 3.16852 3.16844 3.16811 3.16781 3.16546 3.16264 3.16218 3.15849 3.15719 3.15267 3.14668 3.1451 3.14492 3.14458 3.14408 3.14406 3.14386 3.143 3.14101 3.1389 3.13792 3.13334 3.13302 3.13166 3.13107 3.12954 3.12954 3.129 3.12893 3.12803 3.12546 3.12478 3.12469 3.12357 3.12342 3.12295 3.12158 3.12108 3.12092 3.11882 3.11691 3.11647 3.11627 3.11366 3.1136 3.11359 3.11353 3.11268 3.11249 3.11219 3.11142 3.11085 3.11067 3.11056 3.10969 3.10924 3.10823 3.10592 3.10439 3.1011 3.101 3.09799 3.09749 3.09034
