8.042     0.105905    0.537621  9.8     
14.282    0.204495    1.03811   16      
16.224    0.252653    1.28258   19      
16.908    0.231235    1.17386   19.2    
17.256    0.309218    1.56973   19.6    
19.088    0.368585    1.87111   22.4    
19.79     0.422909    2.14688   23.6    
21.032    0.43849     2.22598   25.2    
21.202    0.495673    2.51627   25.8    
21.088    0.549629    2.79017   25.8    
22.088    0.472912    2.40072   25.8    
22.366    0.499185    2.5341    27.4    
23.622    0.582441    2.95674   28.4    
24.678    0.462745    2.34911   28.6    
24.734    0.582685    2.95798   28.8    
25.08     0.567734    2.88208   30.2    
25.436    0.623337    3.16435   30.8    
25.874    0.561042    2.84811   30.8    
26.054    0.615077    3.12242   30.8    
26.716    0.611009    3.10176   33      
27.636    0.763709    3.87695   35.4    
28.202    0.902099    4.57948   35.8    
30.122    0.960247    4.87466   40.2    
31.9      1.04492     5.30453   40.8    
33.244    1.14921     5.83394   44.6    
33.322    1.25846     6.38855   44.6    
32.69     1.22971     6.24259   44.6    
33.592    1.20962     6.14061   44.6    
34.126    1.21444     6.16504   47      
34.598    1.2725      6.45981   47      
34.96     1.29783     6.58841   47.4    
36.782    1.26159     6.40444   47.4    
36.022    1.26638     6.42874   47.4    
36.056    1.34429     6.82426   47.4    
35.944    1.44422     7.33153   47.4    
35.972    1.47241     7.47465   47.8    
35.952    1.3464      6.83498   51      
37.084    1.46209     7.42225   51      
37.404    1.52518     7.74251   51      
37.118    1.38987     7.05561   51      
37.262    1.45908     7.40695   51      
38.006    1.41251     7.17058   51.4    
37.794    1.51736     7.7028    51.4    
38.326    1.47585     7.49211   51.4    
37.336    1.547       7.8533    51.4    
38.78     1.45327     7.37745   51.4    
37.968    1.55019     7.86947   51.4    
37.642    1.53376     7.78611   51.4    
38.408    1.48231     7.52489   51.4    
38.856    1.5551      7.89441   51.4    
38.35     1.50531     7.64164   51.4    
38.09     1.52103     7.72147   51.4    
38.066    1.58925     8.06777   51.4    
38.286    1.53116     7.77289   51.4    
39.58     1.25893     6.3909    51.4    
38.756    1.46676     7.44594   51.4    
38.5      1.49621     7.59545   51.4    
38.424    1.45864     7.40472   51.4    
37.658    1.58292     8.03564   51.4    
39.348    1.35877     6.89775   51.4    
38.788    1.52097     7.72113   51.4    
38.25     1.64151     8.33308   51.8    
36.802    1.6104      8.17516   51.8    
38.54     1.42576     7.23782   51.8    
37.792    1.5967      8.1056    51.8    
37.748    1.53505     7.79264   51.8    
36.948    1.56129     7.92584   51.8    
37.518    1.51628     7.69733   51.8    
37.696    1.63264     8.28804   51.8    
39.15     1.51091     7.67007   51.8    
38.89     1.60358     8.14053   52.8    
37.528    1.59195     8.08146   54.8    
39.066    1.55295     7.8835    54.8    
38.938    1.52641     7.74879   54.8    
37.112    1.62774     8.26319   54.8    
38.574    1.52361     7.73458   54.8    
38.844    1.45622     7.39246   54.8    
38.974    1.47054     7.46515   54.8    
38.472    1.5303      7.76853   54.8    
38.412    1.56265     7.93276   54.8    
38.452    1.6792      8.52439   54.8    
38.192    1.52655     7.74947   54.8    
39.358    1.52051     7.71882   54.8    
38.592    1.47874     7.50679   54.8    
38.422    1.59543     8.09913   54.8    
38.308    1.49182     7.57319   54.8    
38.876    1.57344     7.98753   54.8    
38.352    1.62727     8.2608    54.8    
38.922    1.51033     7.66712   54.8    
39.104    1.4999      7.61417   54.8    
38.194    1.6708      8.48177   54.8    
38.484    1.45543     7.38843   54.8    
39.646    1.45426     7.38251   54.8    
38.282    1.55916     7.915     54.8    
39.144    1.53811     7.80815   54.8    
38.862    1.60084     8.12663   54.8    
38.588    1.73608     8.81316   54.8    
39.026    1.58844     8.06368   54.8    
37.922    1.67941     8.52549   54.8    
38.178    1.6149      8.19799   54.8    
39.95     1.56274     7.93319   54.8    
