8.882     0.133962    0.680056  12      
10.844    0.241104    1.22395   13.2    
11.156    0.273725    1.38956   14.4    
11.062    0.296226    1.50378   14.4    
11.34     0.257594    1.30767   14.4    
11.386    0.279542    1.41909   14.4    
11.436    0.281265    1.42783   14.4    
11.596    0.294823    1.49666   14.4    
11.462    0.305003    1.54834   14.4    
11.566    0.286062    1.45219   14.4    
11.404    0.323058    1.64      14.4    
11.596    0.300248    1.5242    14.4    
11.594    0.318533    1.61702   15      
11.752    0.305838    1.55258   15      
11.872    0.317658    1.61258   15      
11.882    0.300719    1.52659   15      
11.92     0.320648    1.62776   16.2    
11.836    0.335336    1.70232   16.2    
12.15     0.311483    1.58123   16.2    
11.916    0.326509    1.65751   16.2    
12.114    0.303808    1.54227   16.2    
12.102    0.315745    1.60287   16.2    
12.104    0.320962    1.62935   16.2    
12.084    0.338918    1.72051   16.2    
12.002    0.346451    1.75875   16.2    
12.188    0.320688    1.62796   16.2    
11.992    0.352554    1.78973   16.2    
12.054    0.323052    1.63996   16.2    
11.952    0.352431    1.7891    16.2    
11.954    0.339361    1.72275   16.2    
12.114    0.342022    1.73626   16.2    
11.98     0.349174    1.77257   16.2    
12.076    0.345252    1.75266   16.2    
12.082    0.346075    1.75684   16.2    
11.954    0.342094    1.73663   16.2    
12.018    0.321136    1.63024   16.2    
11.996    0.339869    1.72534   16.2    
12.12     0.332296    1.68689   16.2    
12.182    0.311917    1.58344   16.2    
12.074    0.323906    1.6443    16.2    
12.14     0.330681    1.67869   16.2    
12.084    0.338047    1.71608   16.2    
12.194    0.330819    1.67939   16.2    
12.29     0.320424    1.62662   16.2    
11.994    0.331803    1.68439   16.2    
12.15     0.342934    1.74089   16.2    
12.074    0.335534    1.70333   16.2    
11.972    0.333835    1.6947    16.2    
12.08     0.345082    1.7518    16.2    
12.018    0.364809    1.85194   16.2    
12.12     0.32967     1.67356   16.2    
12.158    0.31406     1.59431   16.2    
12.062    0.32044     1.6267    16.2    
12.096    0.367242    1.86429   16.2    
12.096    0.337233    1.71195   16.2    
12.072    0.346632    1.75966   16.2    
12.02     0.339024    1.72105   16.2    
12.094    0.320912    1.6291    16.2    
12.016    0.360252    1.82881   16.2    
11.982    0.358846    1.82167   16.2    
12.22     0.334508    1.69812   16.2    
11.926    0.363597    1.84579   16.2    
12.194    0.319069    1.61974   16.2    
12.11     0.340617    1.72913   16.2    
12.168    0.354696    1.8006    16.2    
11.948    0.378979    1.92388   16.2    
11.958    0.365922    1.85759   16.2    
12.114    0.327462    1.66235   16.2    
12.18     0.343753    1.74505   16.2    
12.24     0.343821    1.74539   16.2    
12.024    0.347828    1.76574   16.2    
12.084    0.357506    1.81487   16.2    
12.166    0.341695    1.7346    16.2    
12.074    0.328994    1.67013   16.2    
12.13     0.335012    1.70068   16.2    
12.156    0.335854    1.70495   16.2    
12.176    0.34166     1.73442   16.2    
12.044    0.350508    1.77934   16.2    
12.046    0.342185    1.73709   16.2    
12.096    0.338061    1.71615   16.2    
12.054    0.360949    1.83234   16.2    
12.162    0.329467    1.67253   16.4    
12.082    0.342559    1.73899   16.4    
12.106    0.36614     1.8587    16.4    
12.09     0.331378    1.68223   16.4    
12.102    0.344114    1.74688   16.4    
12.09     0.372983    1.89344   16.4    
12.152    0.368156    1.86893   16.4    
12.062    0.359994    1.8275    16.4    
12.066    0.372553    1.89125   16.4    
12.184    0.351176    1.78273   16.4    
12.196    0.343097    1.74172   16.4    
11.936    0.376978    1.91371   16.4    
12.184    0.361371    1.83449   16.4    
12.008    0.384521    1.95201   16.4    
12.106    0.373942    1.89831   16.4    
12.182    0.360055    1.82781   16.4    
12.162    0.376104    1.90928   16.4    
12.09     0.373191    1.89449   16.4    
12        0.355757    1.80599   16.4    
12.16     0.357542    1.81505   16.4    
